,Datetime,Open,High,Low,Close,Adj Close,Volume,Percent Price Change Within Period,Change in Close Price,Scaled Volume,SMA(3)
0,2020-09-23 09:30:00,1458.780029296875,1460.9599609375,1445.780029296875,1450.699951171875,1450.699951171875,219409,-0.5538928394087325,,1.7504826793891912,
1,2020-09-23 10:00:00,1450.25,1454.824951171875,1441.469970703125,1447.1700439453125,1447.1700439453125,129464,-0.21237414616014483,-3.5299072265625,1.0328860238387771,
2,2020-09-23 10:30:00,1445.824951171875,1450.4000244140625,1439.4305419921875,1446.300048828125,1446.300048828125,100659,0.03285997076374441,-0.8699951171875,0.8030747873817236,
3,2020-09-23 11:00:00,1445.68994140625,1448.0,1440.070556640625,1441.7806396484375,1441.7806396484375,110140,-0.27041080150352625,-4.5194091796875,0.8787158334795998,1448.0566813151042
4,2020-09-23 11:30:00,1441.2550048828125,1441.7696533203125,1430.56005859375,1431.969970703125,1431.969970703125,100205,-0.6442325714901826,-9.8106689453125,0.7994526974198592,1445.0835774739583
5,2020-09-23 12:00:00,1431.0,1437.6300048828125,1429.0201416015625,1434.8349609375,1434.8349609375,82643,0.26799167976939203,2.864990234375,0.6593400456351423,1440.0168863932292
6,2020-09-23 12:30:00,1435.1600341796875,1442.0,1433.4000244140625,1440.7099609375,1440.7099609375,62347,0.38671135104349125,5.875,0.49741507236201754,1436.1951904296875
7,2020-09-23 13:00:00,1439.9100341796875,1440.93994140625,1436.2601318359375,1437.649169921875,1437.649169921875,50093,-0.15701427201321697,-3.060791015625,0.39965055607856903,1435.8382975260417
8,2020-09-23 13:30:00,1438.1650390625,1438.1650390625,1429.449951171875,1430.9100341796875,1430.9100341796875,57531,-0.5044626093498864,-6.7391357421875,0.45899219734805574,1437.7313639322917
9,2020-09-23 14:00:00,1430.3499755859375,1431.2449951171875,1422.5400390625,1425.010009765625,1425.010009765625,91852,-0.3733328144480866,-5.9000244140625,0.7328110290245887,1436.4230550130208
10,2020-09-23 14:30:00,1425.0,1426.52001953125,1418.9100341796875,1420.0999755859375,1420.0999755859375,76972,-0.34386136239035087,-4.9100341796875,0.6140958337987267,1431.1897379557292
11,2020-09-23 15:00:00,1419.97998046875,1420.8499755859375,1411.6905517578125,1417.0799560546875,1417.0799560546875,123984,-0.2042299507000917,-3.02001953125,0.9891656428012957,1425.3400065104167
12,2020-09-23 15:30:00,1417.1600341796875,1421.0999755859375,1407.699951171875,1416.06005859375,1416.06005859375,265111,-0.07761830417227457,-1.0198974609375,2.11510108343572,1420.72998046875
13,2020-09-24 09:30:00,1411.030029296875,1433.2099609375,1409.8499755859375,1430.9100341796875,1430.9100341796875,262218,1.4089001984400595,14.8499755859375,2.0920202326434874,1417.7466634114583
14,2020-09-24 10:00:00,1431.729248046875,1443.708740234375,1430.6800537109375,1432.2969970703125,1432.2969970703125,133117,0.039654775804294516,1.386962890625,1.0620302851398573,1421.3500162760417
15,2020-09-24 10:30:00,1432.760009765625,1435.0,1421.89501953125,1434.9200439453125,1434.9200439453125,104030,0.15076036216566685,2.623046875,0.8299692042571525,1426.42236328125
16,2020-09-24 11:00:00,1434.989990234375,1435.237548828125,1423.719970703125,1432.9100341796875,1432.9100341796875,93677,-0.1449456838613755,-2.010009765625,0.7473711924175456,1432.7090250651042
17,2020-09-24 11:30:00,1433.9599609375,1437.27001953125,1431.4549560546875,1436.1746826171875,1436.1746826171875,70429,0.1544479441559547,3.2646484375,0.5618946562205805,1433.3756917317708
18,2020-09-24 12:00:00,1436.8699951171875,1439.989990234375,1431.239990234375,1432.050048828125,1432.050048828125,65905,-0.3354476261207889,-4.1246337890625,0.5258014073494918,1434.6682535807292
19,2020-09-24 12:30:00,1432.0732421875,1433.43994140625,1425.5699462890625,1432.68994140625,1432.68994140625,52367,0.043063385348083766,0.639892578125,0.4177929185747794,1433.7115885416667
20,2020-09-24 13:00:00,1432.1199951171875,1437.530029296875,1431.8499755859375,1435.4599609375,1435.4599609375,57446,0.23321829397676955,2.77001953125,0.4583140527516714,1433.6382242838542
21,2020-09-24 13:30:00,1436.18994140625,1441.1800537109375,1435.52001953125,1437.9599609375,1437.9599609375,76811,0.12324411139635748,2.5,0.6128113481514577,1433.3999837239583
22,2020-09-24 14:00:00,1437.760009765625,1438.857177734375,1429.9449462890625,1431.9200439453125,1431.9200439453125,85829,-0.40618502257998507,-6.0399169921875,0.68475850074197,1435.3699544270833
23,2020-09-24 14:30:00,1432.0411376953125,1440.1099853515625,1428.0999755859375,1428.0999755859375,1428.0999755859375,67682,-0.2752129115311448,-3.820068359375,0.5399786184997846,1435.1133219401042
24,2020-09-24 15:00:00,1426.1400146484375,1429.13916015625,1418.4949951171875,1421.1434326171875,1421.1434326171875,103814,-0.35035704628775344,-6.95654296875,0.8282459191651641,1432.6599934895833
25,2020-09-24 15:30:00,1420.31005859375,1431.4300537109375,1416.943359375,1428.4200439453125,1428.4200439453125,182883,0.5710010502630815,7.276611328125,1.4590719790652773,1427.0544840494792
26,2020-09-25 09:30:00,1432.6300048828125,1432.969970703125,1413.3900146484375,1423.1500244140625,1423.1500244140625,189374,-0.6617186877588433,-5.27001953125,1.5108582917138709,1425.8878173828125
27,2020-09-25 10:00:00,1423.0400390625,1426.1500244140625,1414.0400390625,1424.7099609375,1424.7099609375,94911,0.11734890299363228,1.5599365234375,0.7572162563227011,1424.2378336588542
28,2020-09-25 10:30:00,1425.4949951171875,1431.6400146484375,1423.72998046875,1425.4705810546875,1425.4705810546875,84552,-0.0017126726213439257,0.7606201171875,0.6745703754527612,1425.4266764322917
29,2020-09-25 11:00:00,1427.199951171875,1433.219970703125,1424.0699462890625,1431.1639404296875,1431.1639404296875,102797,0.27774589359799695,5.693359375,0.8201321185237191,1424.4435221354167
30,2020-09-25 11:30:00,1432.22998046875,1432.8199462890625,1424.1700439453125,1424.199951171875,1424.199951171875,51828,-0.5606661923280559,-6.9639892578125,0.4134926840165308,1427.1148274739583
31,2020-09-25 12:00:00,1424.969970703125,1433.72998046875,1424.1199951171875,1430.5355224609375,1430.5355224609375,46866,0.3905732662609221,6.3355712890625,0.3739049959311324,1426.94482421875
32,2020-09-25 12:30:00,1430.8599853515625,1433.0509033203125,1427.949951171875,1432.4599609375,1432.4599609375,41919,0.11181915787129836,1.9244384765625,0.3344369804215666,1428.6331380208333
33,2020-09-25 13:00:00,1432.2215576171875,1434.780029296875,1431.31005859375,1433.989990234375,1433.989990234375,55766,0.12347479395085163,1.530029296875,0.4449107242584289,1429.0651448567708
34,2020-09-25 13:30:00,1433.2430419921875,1440.5528564453125,1433.199951171875,1439.2130126953125,1439.2130126953125,65107,0.4165358231794955,5.2230224609375,0.5194348263152017,1432.3284912109375
35,2020-09-25 14:00:00,1439.3299560546875,1444.444091796875,1438.27001953125,1442.885009765625,1442.885009765625,68205,0.2469936581242408,3.6719970703125,0.5441512023104785,1435.2209879557292
36,2020-09-25 14:30:00,1442.3814697265625,1443.8499755859375,1440.199951171875,1443.6500244140625,1443.6500244140625,61501,0.08794862622163917,0.7650146484375,0.4906655390850633,1438.6960042317708
37,2020-09-25 15:00:00,1442.9300537109375,1450.0,1442.9300537109375,1446.72998046875,1446.72998046875,111378,0.26334795287129975,3.0799560546875,0.888592810071644,1441.916015625
38,2020-09-25 15:30:00,1446.77001953125,1448.2900390625,1443.3699951171875,1444.489990234375,1444.489990234375,192537,-0.15759445289125662,-2.239990234375,1.5360932488710888,1444.4216715494792
39,2020-09-28 09:30:00,1468.4100341796875,1470.0,1460.632080078125,1463.989990234375,1463.989990234375,252735,-0.30100883557239605,19.5,2.016363230202167,1444.9566650390625
40,2020-09-28 10:00:00,1463.9599609375,1466.9625244140625,1458.60009765625,1463.6700439453125,1463.6700439453125,129795,-0.019803614847624735,-0.3199462890625,1.0355267986788148,1451.7366536458333
41,2020-09-28 10:30:00,1460.9586181640625,1465.1199951171875,1449.3011474609375,1450.8299560546875,1450.8299560546875,101914,-0.6932887751539019,-12.840087890625,0.8130873928930447,1457.3833414713542
42,2020-09-28 11:00:00,1452.0,1461.489990234375,1451.3299560546875,1460.93994140625,1460.93994140625,101480,0.6156984439566116,10.1099853515625,0.8096248663656237,1459.4966634114583
43,2020-09-28 11:30:00,1461.2099609375,1462.7900390625,1455.4599609375,1458.0999755859375,1458.0999755859375,70819,-0.21283630927119876,-2.8399658203125,0.5650061431922261,1458.47998046875
44,2020-09-28 12:00:00,1457.9449462890625,1461.35498046875,1455.56005859375,1459.489990234375,1459.489990234375,72306,0.10597409382604825,1.3900146484375,0.5768696845430901,1456.623291015625
